"No","회계연도","지역명","자치단체코드","자치단체명","행사축제명","사업내용","총비용","사업수익","순원가","개최시작일자","개최종료일자"
"134","2023","울산","3111000","울산중구","울산마두희축제","장소: 원도심 및 태화강 체육공원
내용: 공식행사, 대표프로그램, 마두희 거리행진 등","650000000","0","650000000","20230623","20230625"
"135","2023","울산","3112000","울산남구","울산고래축제","문화공연, 전시, 체험 프로그램 등 고래를 테마로 하는 다양한 프로그램 운영
 - 6개 구역 18개 주요 프로그램 등 문화체험 행사","1430703960","250000000","1180703960","20230511","20230514"
"136","2023","울산","3112000","울산남구","구립교향악단 정기연주회","정기연주회(6회) 및 찾아가는 음악회(25회) 개최","610786340","0","610786340","20230101","20231231"
"137","2023","울산","3113000","울산동구","울산조선해양축제","개막행사, 전시체험행사, 공연 등","545000000","0","545000000","20230825","20230826"
"138","2023","울산","3114000","울산북구","울산쇠부리축제","쇠부리 관련 공연, 전시, 체험, 참여, 온라인행사(5개부문 20여개 프로그램 진행)","599974594","200000000","399974594","20230512","20230514"
"139","2023","울산","3171000","울산울주군","울산옹기축제","- 공연, 전시, 체험 등 30개 프로그램 운영
   개막식 : 옹기서명 및 점화식, 주제공연 , 옹기마을 별빛정원 등
   공연 프로그램 : 주민참여공연, 옹기종기 어린이 합창제 등
   전시 프로그램 : 옹기2030프로젝트, 대한민국 옹기공모전 등
   체험 프로그램 :  옹기특별체험관, 흙놀이터, 나만의 옹기만들기 등
   판매 프로그램 : 옹기아울렛, 옹기먹거리장터, 기관협력부스 등","879017260","228080000","650937260","20230505","20230507"
"140","2023","울산","3171000","울산울주군","간절곶해맞이행사","전야제 행사(영화상영, 축하공연, 불꽃쇼, 드론쇼, 새해카운트다운), 해맞이 퍼포먼스, 체험 부대행사(떡굼나눔행사 등)","565495600","200000000","365495600","20231231","20240101"
"141","2023","울산","3171000","울산울주군","울산울주세계산악영화제","□ 행사 개요
    기    간 : 2023. 10. 20. ~ 10. 29. / 10일간
    장    소 : 영남알프스 복합웰컴센터(울주군 상북면), 태화강 국가정원, 온라인
    규    모 : 36개국 151편(부분경쟁을 포함한 비경쟁영화제)
    주최/주관 : 사단법인 울주세계산악영화제","2900000000","1000000000","1900000000","20231020","20231029"
"142","2023","울산","3171000","울산울주군","영남알프스 트레일러닝 대회","영남알프스를 코스별 제한시간내에 달리는 대회
코스 : 1peak(10km), 2peak(26km), 5peak(44km),9peak(121km) 
부대프로그램(울주 관광)","996000000","747000000","249000000","20231026","20231029"
"143","2023","세종","3200000","세종본청","세종축제","개막식, 주제공연, 한글노래경연대회, 과학놀이터, 시민참여 프로그램 등","1169405000","0","1169405000","20231006","20231009"
"144","2023","세종","3200000","세종본청","세종시민체육대회","제10회 세종시민체육대회 개최","600753000","0","600753000","20231007","20231008"
"145","2023","세종","3200000","세종본청","2023세종가든쇼","정원장터, 정원체험프로그램운영(가드닝클래스, 반려식물클리닉 등), 부대행사, 연계행사 등","500000000","0","500000000","20230519","20230521"
"146","2023","경기","4100000","경기본청","도(道)단위 생활체육대회 개최","경기도체육대회(5.11~5.13), 경기도생활체육대축전(9.15~9.17) 개최","846879420","0","846879420","20230511","20230917"
"147","2023","경기","4100000","경기본청","경기국제보트쇼","전시회 개최 및 컨퍼런스 개최, 수출상담회, 교육 및 체험 프로그램 등","1339975734","0","1339975734","20230303","20230305"
"148","2023","경기","4100000","경기본청","플레이엑스포","게임 중소기업 참여 전시회, 부대행사, 수출상담회 등","2082059217","0","2082059217","20230511","20230514"
"149","2023","경기","4100000","경기본청","대한민국 우수상품 전시회(G-FAIR KOREA)","대한민국 우수 중소기업 기술 및 제품 전시, 국내외 바이어 초청, 수출상담회, 구매상담회, 부대행사(세미나, 특강, 설명회 등) 개최","1500000000","0","1500000000","20231026","20231028"
"150","2023","경기","4100000","경기본청","DMZ국제다큐멘터리영화제","DMZ국제다큐멘터리영화제 개최, 제작지원 및 다큐멘터리 산업행사개최, 다큐저변확대를 위한 상시사업 운영","3187223000","0","3187223000","20230914","20230921"
"151","2023","경기","4100000","경기본청","경기정원문화박람회","정원작품 공모전, 모델정원 조성, 콘퍼런스 개최, 정원문화 프로그램 , 정원산업전, 문화예술행사 등","574901990","0","574901990","20231006","20231008"
"152","2023","경기","4100000","경기본청","경기국제웹툰페어","B2C 전시회 운영 및 B2B 비즈니스 상담회 개최","642223817","21366000","620857817","20231005","20231008"
"153","2023","경기","4100000","경기본청","DMZ 포럼","-(에코피스포럼) DMZ 생태평화의 지속가능한 비전을 주제로 국제학술행사 개최
-(대중친화적 강연) 대중친화적 방송 활용(세바시)를 통한 DMZ 홍보
-(오픈랩) 생태퍼포먼스, 워크숍, 연구용역, 휄체어 농구대회 행사 운영","1076806476","0","1076806476","20230704","20231207"
"154","2023","경기","4100000","경기본청","경기평화광장 운영","공연, 전시, 체험 등 다양한 문화예술 프로그램 운영
- 소규모 공연(버스킹), 갤러리 전시, 야외 영화 상영, 도민마켓,책읽는 경기평화광장  반려 동·식물 문화체험, 광장 빛 조형물 전시,스케이트장  등)","1362411202","0","1362411202","20230101","20231231"
"155","2023","경기","4100000","경기본청","퓨처 쇼 개최","스마트 라이프스타일, 모빌리티, 로봇, AI, 메타버스, XR 등 분야","1100000000","0","1100000000","20231102","20231104"
"156","2023","경기","4100000","경기본청","경기 인디뮤직페스티벌","음악페스티벌 개최 ","948992610","260454410","688538200","20231013","20231015"
"157","2023","경기","4100000","경기본청","DMZ 콘서트","[경기기회음악회] DMZ 상징성이 드러나는 장소에 다양한 장르의 음악회를 통해 평화와 화합의 하모니 확산
[국제음악제] 국내외 유명 클래식 아티스들의 음악제를 통한 조화와 합일의 가치 제고
[평화누리 피크닉페스티벌] 전 세대를 아우를 수 있는 K팝 뮤지션 라입업 페스티벌로 더 큰 평화 가치 전달","2146327249","44364290","2101962959","20230520","20231111"
"158","2023","경기","4100000","경기본청","DMZ 전시","DMZ가 상징하는 가치(생태·평화) 외에도 이면(분단·전쟁)의 모습을 국내외 유명 작가들이 회화, 설치물, 퍼포먼스 등 예술작품으로 창작·전시
 ※ 총 27인 60여 작품 제작","667565790","0","667565790","20230831","20231105"
"159","2023","경기","4111000","경기수원시","수원화성문화제","수원의 대표 문화관광축제인 수원화성문화제의 60주년을 기념하기 위해, 혜경궁 홍씨 회갑연 '진찬연'을 모티브로 한 주제공연을 새롭게 기획
- 공개모집을 통한 주제공연 시민배우, 축제기획 홍보단, 거리공연 등 다양한 시민참여 프로그램 운영
  (공연7, 전시3, 교육체험4, 시민참여8)","1429100306","48259670","1380840636","20231007","20231009"
"160","2023","경기","4111000","경기수원시","정조대왕 능행차 연시 ","1. 주요내용 : 을묘원행(1795년) 재현 행사, 시민 참여 프로그램 등
2. 사업구간  : 서울 창덕궁 → 수원 화성 → 화성 융릉 (59.2km)
3. 사업기간 : 2023.10. 8.(일) ~ 2023.10.9.(월)","1220397090","276017444","944379646","20231008","20231009"
"161","2023","경기","4111000","경기수원시","수원 문화재 야행","- 수원화성 문화재와 주변 문화시설을 도보로 이동하면서 즐기는 야간형 역사문화체험 컨텐츠 40여개 프로그램 운영
- 2023.8.11.(금)~8.13.(일) 18:00~23:00, 화성행궁 일원","410776800","170165670","240611130","20230811","20230813"
"162","2023","경기","4111000","경기수원시","수원연극축제","- 국내외 공연 프로그램
- 부대체험 프로그램 등","551208210","57208210","494000000","20230520","20230521"
"163","2023","경기","4111000","경기수원시","수원화성 미디어아트쇼","- 기      간 : 2023. 10. 6.(금) ~ 11. 4.(토)【30일간】
- 장      소 : 수원화성 창룡문 일원
- 내      용 : 세계유산 수원화성을 배경으로 디지털 미디어 기술 활용 ICT 융·복합 콘텐츠 운영
- 프로그램 : 미디어아트쇼, 미디어 그라운드 등","1713217460","864805730","848411730","20231006","20231104"
"164","2023","경기","4111000","경기수원시","제8회 아시아태평양 도시포럼","○ 포 럼 명 : 제8회 아시아·태평양 도시포럼
○ 일시/장소 : 2023. 10.23.(월) ∼ 10.26.(목) [4일간] / 수원컨벤션센터
○ 참가인원 : 3,075명(해외 참석자 1,797명, 국내 참석자 1,278명)
○ 회의의제 : 아·태지역의 지속가능한 도시발전을 향한 팬데믹 후 방향의 재정립
○ 소주제 : 도시 및 지역계획, 도시 기후행동 및 회복력, 포용적 도시의 디지털화, 도시금융
○ 주최/주관 : 수원특례시 / UNESCAP(유엔아·태경제사회위원회)
○ 주요일정 및 회의구성
   ⦁ 개/폐회식, 스페셜 인터뷰, 총회 고위급패널(주제1∼4), 고위급세션(국토부 주관), 병행세션(주제1∼4), 홍보부스, 현장방문 등","662181000","662181000","0","20231023","20231026"
"165","2023","경기","4111000","경기수원시","2023 FIVB 여자 발리볼네이션리그","○ 대한민국을 포함한 8개국이 참가하는 FIVB 여자 발리볼네이션스리그 개최","384000000","445215000","-61215000","20230627","20230702"
"166","2023","경기","4112000","경기성남시","생물서식처 복원사업","도심 속 생태환경 보전을 위한 생물서식처 관리","448386818","0","448386818","20230301","20231231"
"167","2023","경기","4113000","경기의정부시","경기도 지역대표공연예술제 지원사업(의정부음악극축제)","공연프로그램, 기획프로그램 등 운영
의정부시 곳곳을 축제장으로 활용하여, 풍성하고 다채로운 공연예술축제로 시민들과 공감하고 소통하고자 함
축제명: 2023 제 22회 의정부음악극축제
주제: 거리로 나온 음악극 함께 존재하기
일정: 2023.6.10.~2023.6.17./8일간
장소: 예총 앞 야외무대 및 의정부 일원
프로그램: 개막고연, 의정부시립예술단 정기공연, 찾아가는 UMTF, 미스터엠놀이터 등 공연 다수","720023000","100023000","620000000","20230610","20230617"
"168","2023","경기","4113000","경기의정부시","경기관광축제지원사업(블랙뮤직페스티벌)","BMF스테이지, 대학생싸이퍼 스테이지, 미니블랙뮤직페스타(청소년 스트리트 댄스 경연대회), 힙합원데이 클래스 등","346900000","50000000","296900000","20230922","20230923"
"169","2023","경기","4114000","경기안양시","안양시민축제","공연, 전시, 시민공연마당, 먹거리, 전시홍보 부스","848301000","0","848301000","20230920","20230924"
"170","2023","경기","4115000","경기부천시","복사골예술제","부천예총 주관 9개 예술장르별 공연행사 및 기획행사, 기타 시민체험프로그램 운영 등","360000000","0","360000000","20230505","20230507"
"171","2023","경기","4115000","경기부천시","부천국제판타스틱영화제","개막작 상영회, 폐막식, 영화상영, 전시, 공연 등","3300000000","0","3300000000","20230629","20230709"
"172","2023","경기","4115000","경기부천시","부천국제애니메이션페스티벌","애니메이션 영화제, 콘텐츠애니메이션마켓, 학술포럼, 전시 및 부대행사 등","1426950771","0","1426950771","20231020","20231024"
"173","2023","경기","4115000","경기부천시","부천국제만화축제","개막식, 만화전시, 컨퍼런스, 만화마켓, 공연 및 이벤트 등","680039619","100000000","580039619","20230914","20230917"
"174","2023","경기","4115000","경기부천시","국화전시회 행사","○ 전  시  명 : 2023. 부천 가을꽃 전시회
○ 장        소 : 중앙공원 등 6개소
○ 전시규모 :  10,000m2
○ 전시내용 : 국화, 포인세티아 등 18종 30만본(꽃조형물, 포토존, 초화화단 등)","371108860","0","371108860","20231001","20231110"
"175","2023","경기","4115000","경기부천시","부천 세계비보이 대회","공식대회, 워크숍, 에프터파티, 기자회견 등","462260000","83348000","378912000","20230722","20230723"
"176","2023","경기","4116000","경기광명시","페스티벌 광명","양일간 진행되는 라이브 뮤직 콘서트, 지역 예술가들의 참여하는 문화예술 공연, 잔디광장에서 즐기는 휴식 프로그램과 각종 체험 프로그램, 시민이 참여하는 커뮤니티 댄스프로그램 및 지역내 공방이 참여하는 마켓 프로그램 및 먹거리 부스","448816760","0","448816760","20231021","20231022"
"177","2023","경기","4116000","경기광명시","2023 제11회 경기정원문화박람회","개막식, 체험부스, 플리마켓, 정원산업전 운영, 작가정원, 시민정원사정원, 시민정원, 기업정원 등 정원조성","918573910","0","918573910","20231006","20231008"
"178","2023","경기","4116000","경기광명시","경기문화창조허브 확대 및 구축 운영","업사이클을 포함한 에코디자인 문화 활성화를 위해 다양한 에코디자인 경연대회와 환상마켓을 운영","345223820","0","345223820","20230101","20231231"
"179","2023","경기","4119000","경기안산시","안산국제거리극","개폐막작, 제작프로그램, 특별초청작 공연 및 부대행사","1070008000","70008000","1000000000","20230505","20230507"
"180","2023","경기","4119000","경기안산시","안산 김홍도축제","- 기획프로그램 : 개폐막식, 불꽃놀이, 김홍도 마당극, 전통기획공연
- 체험프로그램 : 김홍도마을(서당, 약방, 포목점, 곡물점, 대장간, 전통악기), 전통놀이터, 염전체험, 홍도공방
- 참여프로그램 : 김홍도 사생대회, 관광홍보관, 지역농특산품 판매, 너도나도 홍도포토존, 풍류장터(플리마켓), 먹거리장터(푸드트럭), 홍이로봇 체험등","399250000","0","399250000","20231006","20231008"
"181","2023","경기","4119000","경기안산시","안산 김홍도 장사씨름대회","- 개회식
- 남녀 26개팀, 200여명 참여하는 민속씨름 프로리그","501300100","0","501300100","20231024","20231029"
"182","2023","경기","4119000","경기안산시","프로당구대회 개최","❍ 대 회 명 : 실크로드&안산 PBA-LPBA CHAMPIONSHIP
 ❍ 대회일정 : 2023. 7. 2.(일) ~ 7. 10.(월) / 9일간
   - 개회식 : 2023. 7. 4.(화) 13시
   - LPBA(여) 결승 : 2023. 7. 9.(일) / PBA(남) 결승 : 2023. 7. 10.(월)
 ❍ 장    소 : 상록수체육관
 ❍ 참가선수 : 9개국 약270명(PBA(남) 128명, LPBA(여) 140명 이상) 
 ❍ 경기방식 : 3쿠션 세트제 토너먼트
 ❍ 주    최 : (사)프로당구협회
 ❍ 주    관 : (사)프로당구협회, 안산시체육회
 ❍ 후    원 : 안산시, 안산시의회, 실크로드시앤티, 중부일보","399933000","0","399933000","20230702","20230710"
"183","2023","경기","4120000","경기고양시","고양국제꽃박람회","- 실내외 화훼 테마 전시, 국가관, 화훼기관·단체·협회관, 해외 참가업체관
- 화훼 신품종 전시, 고양국제꽃포럼, 고양국제꽃어워드쇼
- 고양플라워마켓, 공연·이벤트, NFT사업 등","2774127000","0","2774127000","20230427","20230508"
"184","2023","경기","4120000","경기고양시","경기도생활체육대축전 대회 지원","'제34회 경기도생활체육대축전 2023 고양' (23. 9. 15. ~ 9. 17.) 및 '제17회 경기도장애인생활체육대회 2023 고양'(2023. 9. 22. ~ 9. 23.) 개최 , 31개 시,군 20,000여명 참가 , 종목별 생활체육 대회 개최","1495384770","0","1495384770","20230915","20230923"
"185","2023","경기","4120000","경기고양시","2023 대한민국 독서대전","책의도시 선포식, 책의도시 연중 프로그램, 본행사를 통해  155개의 독서・문화・출판・예술 프로그램 운영","857810000","0","857810000","20230101","20231231"
"186","2023","경기","4120000","경기고양시","경기도생활체육대축전 대회 개최 지원(도비)","'제34회 경기도생활체육대축전 2023 고양' (23. 9. 15. ~ 9. 17.) 및 '제17회 경기도장애인생활체육대회 2023 고양'(2023. 9. 22. ~ 9. 23.) 개최 , 31개 시,군 20,000여명 참가 , 종목별 생활체육 대회 개최","400000000","400000000","0","20230915","20230923"
"187","2023","경기","4121000","경기과천시","과천축제","<제26회 과천축제 : 터>
개·폐막 프로그램 공식행사, 기획프로그램, 축제프로그램 등 진행 ","1338400140","0","1338400140","20230922","20230924"
"188","2023","경기","4123000","경기남양주시","남양주 정약용문화제","제37회 정약용문화제 개최
- 헌화헌다례, 문예대회, 역사골든벨, 뮤지컬'약용', 다산사람전시회, 체험부스, 플리마켓 등 프로그램 운영","379595200","70000000","309595200","20231014","20231015"
"189","2023","경기","4123000","경기남양주시","다산아트홀 공연 운영","다산아트홀 기획공연 운영","364107000","111503940","252603060","20230501","20231231"
"190","2023","경기","4123000","경기남양주시","남양주시립박물관 기획전시","기획전시 3회 운영
- '남양주 미학, 곡운구곡을 품다', '별서, 풍류와 아취의 공간', '동백꽃은 지고 봄은 오고 - 정약용, 가족, 마재(공동기획전)'","317619440","0","317619440","20230313","20231231"
"191","2023","경기","4124000","경기오산시","생활체육대회 개최 및 출전지원","○ 일시 : 2023.10.28.~10.31.                                                                                                                                                                                                                                                                                                                                                                                                                                                             ○ 장소 : 경기도 용인시 일원
○ 참여인원 : 20개 종목 616명 참여","477600000","0","477600000","20231028","20231031"
"192","2023","경기","4125000","경기시흥시","갯골축제"," ❍ (대 표) 갯골패밀리런, 가을콘서트
 ❍ (체 험) 갯골습지놀이터, 소금놀이터, 갈대놀이터, 가을꽃놀이터 등
 ❍ (공 연) 어쿠스틱 음악제, 수영장 예술극장, 소금창고 인형극장, 나무숲 클래식공연장 등 
 ❍ (특 별) 갯골전국 미술대회, 어린이 플리마켓, 청소년 퍼포먼스 대회 등
- 야간프로그램: 갯골달빛야행, 갯골야간난장","859799150","0","859799150","20230101","20231231"
"193","2023","경기","4125000","경기시흥시","마을공동체 축제","마을의 특색 있는 문화와 공동체를 형성하는 축제 지원 (19개 동 / 1개 동 취소)","380176000","0","380176000","20230301","20231202"
"194","2023","경기","4125000","경기시흥시","주민자치활성화 사업","   - 주민의견 수렴 등을 통한 동 별 특성에 맞는 자치계획 수립
   - 동별 주민 공론의 장, 민주적 의사결정 과정으로 주민총회 운영","627372000","0","627372000","20230101","20231231"
"195","2023","경기","4129000","경기용인시","전국(도단위) 체육대회","전국단위 체육대회 개최지원","472404670","0","472404670","20230101","20231231"
"196","2023","경기","4129000","경기용인시","처인구민 한마음 체육대회","5개종목(축구,족구,피구,단체줄넘기,계주)체육대회 및 노래자랑","351901560","0","351901560","20230916","20230916"
"197","2023","경기","4129000","경기용인시","기흥구민 한마음체육대회","기흥구민 화합을 위한 체육대회 개최(동 대항 명랑운동회, 기흥행복콘서트 등)","434759940","0","434759940","20230429","20230429"
"198","2023","경기","4129000","경기용인시","협회별 대회 개최","협회별 지원을 통한 생활체육활성화 및 체육대회 개최","424678050","0","424678050","20230101","20231231"
"199","2023","경기","4130000","경기파주시","파주개성인삼축제","파주개성인삼축제 개최(인삼 판매, 전시, 역사관 및 파주농특산물판매, 체험 등)","550000000","0","550000000","20231021","20231022"
"200","2023","경기","4130000","경기파주시","파주장단콩축제","파주장단콩을 비롯한 파주농특산물 판매 및 홍보
콩을 활용한 다양한 먹거리, 볼거리, 즐길거리로 소비자 만족도 제고 및 지역경제 활성화","662000000","0","662000000","20231124","20231126"
"201","2023","경기","4131000","경기이천시","이천쌀문화축제","이천쌀문화축제 추진","1481380047","100000000","1381380047","20231018","20231022"
"202","2023","경기","4131000","경기이천시","설봉산별빛축제","지역 예술단체 공연 및 가수 초청공연","455000000","0","455000000","20230715","20230812"
"203","2023","경기","4131000","경기이천시","읍면동체육행사","읍면동체육행사지원(마장면민 체육대회)","345800000","0","345800000","20230429","20231104"
"204","2023","경기","4132000","경기안성시","안성맞춤 남사당 바우덕이 축제","안성맞춤 남사당 바우덕이 축제
- 온택트 공연(개,폐막식 및 공연프로그램)
- 라이브커머스(대규모 플랫폼을 이용한 안성시 농특산물 홍보 판매)
- 미디어 아트(3개소) 및 경관조명(4개소) 설치 운영","1935560900","0","1935560900","20231006","20231009"
"205","2023","경기","4132000","경기안성시","안성시 시민체육대회","시민체육대회 개최","449890110","0","449890110","20230909","20230909"
"206","2023","경기","4134000","경기화성시","정조효문화제","·현륭원 천원 재현[대표]
·야간 미디어 퍼포먼스 쇼[대표]
·전통의식 퍼포먼스(사위의식, 발인, 천전의)
·봉심의 체험
·정조와의 산책, 불효막심단 등 시민참여 프로그램
·마상무예
·효행음식 시연 및 체험
·양로연(어르신 초청 프로그램)
·전통놀이/저잣거리 등 체험 프로그램","900000000","0","900000000","20231007","20231008"
"207","2023","경기","4134000","경기화성시","예술단체지원사업","예총(3), 9개지부(19), 민예총 사업(2)- 총 24개 사업","620621000","0","620621000","20230101","20231231"
"208","2023","경기","4134000","경기화성시","전국 및 국제 규모 스포츠 대회 개최 및 출전","화성시장기 전국리틀야구대회 개최, 화성시장기 전국 사회인야구대회 개최, 대통령배 전국 바둑대회 개최","753030000","0","753030000","20230101","20231231"
"209","2023","경기","4134000","경기화성시","정조대왕능행차(화성구간)","·1795년 을묘원행 행렬 재현[대표]
·현륭원 제향 재현[대표]
·화성 시민&유수 정조맞이 퍼포먼스
·자객대적공방전, 하마지시, 혜경궁홍씨 미음다반 진상 등 공연진행
·퍼레이드카&길놀이&시민행렬단 운영, 줄타기 공연
·격쟁 퍼포먼스

","499999890","0","499999890","20231008","20231008"
"210","2023","경기","4134000","경기화성시","제13회 화성 뱃놀이 축제","- 대표프로그램 : 바람의사신단(시민참여 육상댄스퍼레이드), 풍류단의항해(플라잉 보드쇼), 천해유람단(요트&해상케이블카)
- 해상승선체험 : 고급요트, 세일링요트, 파워보트, 유람선 등 8종 59척
- 해상레저체험 : 펀보트, 카약 등 2종 20대
- 육상체험 : 독살체험, 갯벌체험, 딩기요트 등 3종 12대 
- 부대체험 : 화성어촌마을탐험, 전곡 야간 드론쇼, 야간공연 등","1878619940","0","1878619940","20230609","20230611"
"211","2023","경기","4135000","경기광주시","남한산성 문화제","제28회 남한산성 문화제","573775000","0","573775000","20230915","20230917"
"212","2023","경기","4135000","경기광주시","광주왕실도자기축제","광주왕실도가지 축제 추진","585298010","0","585298010","20230504","20230514"
"213","2023","경기","4136000","경기양주시","양주 회암사지 왕실축제","○ 축 제 명 : 2023  양주 회암사지 온라인 왕실축제 
 ○ 일    시 : 2022. 10. 1.(토) ~ 10. 2.(월), 2일간
 ○ 참여방법 : 축제 홈페이지, 양주시 유튜브 및 SNS
 ○ 주최/주관 : 양주시/양주시, 회천청년회
 ○ 축제성격 : 역사문화축제 
 ○ 관람인원 : 37,500명
 ○ 주요내용 : 대면 및 비대면 축제 프로그램 운영
  ？ 어가행렬 : 어가행렬 주요배역 시민공모, 태조 이성계의 회암사 행차 재현, 태조맞이
  ？ 문화공연 : 개막식 양주목사의 환영마당, 양주 무형문화재, 창작뮤지컬, 패션쇼, 거리극, 
               그림책 콘서트, 시립예술단, 퓨전국악 공연, 폐막 레이저쇼, 미디어파사드 등
  ？ 체험교육 : 왕실의 보물을 찾아 회암사를 재건하라, 딜리버리 체험, 회암사지 별빛투어, 
               청동금탁을 울려라 등 왕실문화, 힐링, 고고학, 주제 체험프로그램 약 50종","468181120","0","468181120","20230505","20230507"
"214","2023","경기","4136000","경기양주시","양주 천만송이 천일홍 축제","- 나리농원 꽃밭관람 
- 문화예술공연, 공식행사 및 축하공연, 버스킹 공연, 불꽃놀이
- 농산물 직거래 장터 운영, 기관 홍보 및 전시
- 양주마을교육공동체화 함께하는 스탬프 투어 및 부대체험행사 운영
- 지역상권 활성화를 위한 할인업소 안내","444134000","0","444134000","20230918","20230924"
"215","2023","경기","4136000","경기양주시","양주 회암사지 유네스코 등재 기원 콘서트","(1부) 회암사지 유네스코 등재 소망 기원식
(2부) 회암사지 유네스코 등재 기원 콘서트","550000000","0","550000000","20230531","20230531"
"216","2023","경기","4137000","경기포천시","체육회 지원","체육회 인건비와 운영비를 지원하여 포천시체육발전에 도움과 대회 발전에 기여","647961030","0","647961030","20230101","20231231"
"217","2023","경기","4138000","경기여주시","여주도자기축제","여주도자기의 온·오프라인 통합 판매와 홍보가 이루어지는 여주도자기 판매전 추진","982075000","118641000","863434000","20230519","20230529"
"218","2023","경기","4138000","경기여주시","여주오곡나루축제","여주 농특산물 직거래 판매장, 전통문화예술 프로그램 운영","1036454000","45000000","991454000","20231020","20231022"
"219","2023","경기","4175000","경기연천군","연천전곡리 구석기축제","○ 대표프로그램운영: 세계구석기체험마당, 구석기바비큐, 구석기퍼포먼스
○ 체험, 전시 프로그램 운영: 구석기올림픽, 골때리는전곡리안, 주제전시관, 주제공연 등
○ 기타 부대 프로그램 운영:  농특산물판매, 축제식당, 연천홍보관, 각종편의시설 등","1780915780","105948000","1674967780","20230505","20230508"
"220","2023","경기","4177000","경기가평군","자라섬 국제재즈페스티벌","야외 재즈공연 및 부대행사","1386840049","0","1386840049","20231006","20231009"
"221","2023","경기","4177000","경기가평군","자라섬 꽃 축제(가을)","자라섬 꽃 페스타(가을) 개최","1141003860","0","1141003860","20230101","20231231"
"222","2023","경기","4178000","경기양평군","양평 용문산 산나물 축제","양평 용문산의 역사와 산나물을 주제로 친환경·생태 문화를 기반으로 한 문화·예술·체험 중심의 가족 축제","577264660","0","577264660","20230428","20230430"
"223","2023","경기","4178000","경기양평군","양평군민의날 체육대회","양평군민 생활체육 활성화 및 양평군민의 날 기념","516097230","0","516097230","20230914","20230914"
"224","2023","강원","4200000","강원본청","평창대관령음악제","세계적 유명음악가 초청공연, 찾아가는 음악회, 대관령 아카데미(마스터 클래스, 실내악 아카데미), 기획공연(강원의 사계, 4色 콘서트) 등","975812859","0","975812859","20230101","20231231"
"225","2023","강원","4200000","강원본청","Tour de DMZ 국제자전거 대회","국제 청소년 도로사이클·마스터즈대회 및 동호인대회 등","637619060","0","637619060","20230901","20230905"
"226","2023","강원","4200000","강원본청","2023년 강원도농수특산물진품센터 운영","인건비, 사무관리비, 공공요금, 행사홍보비 등 진품센터 운영","532583191","0","532583191","20230101","20231231"
"227","2023","강원","4211000","강원춘천시","춘천마임축제","물의도시;아수라장, 불의도시;도깨비난장, 극장공연 등","637274368","45000000","592274368","20230528","20230602"
"228","2023","강원","4211000","강원춘천시","춘천인형극제","국내외 인형극 공연, 퍼레이드, 아마추어 인형극 경연대회, 포럼, 아트마켓, 각종 시민 참여 프로그램","659011254","129759316","529251938","20230803","20231226"
"229","2023","강원","4211000","강원춘천시","춘천향토음식축제","- 춘천 막국수닭갈비축제 지원 및 홍보 
- 개,폐막식, 어쩌다가요제, 막국수닭갈비 전시관, 전시 및 공연프로그램, 시식 및 판매 등","564000842","0","564000842","20230613","20230618"
"230","2023","강원","4211000","강원춘천시","장난감축제(토이페스티벌)","토이페스티벌 개최(개막식, 장난감 전시 및 체험, 공연, 기타 연계행사 등)","315000000","30000000","285000000","20231111","20231112"
"231","2023","강원","4211000","강원춘천시","춘천연극제","코미디경연작, 초청작, 살롱공연, 소소연극제, 거리공연 등 연극공연","419824740","130000000","289824740","20230701","20231028"
"232","2023","강원","4211000","강원춘천시","온세대 합창페스티벌","가족, 지역, 소년소녀합창단과 함께하는 시민참여형 합창 축제","531184958","0","531184958","20230825","20230902"
"233","2023","강원","4211000","강원춘천시","손흥민 국제 유소년 친선 축구대회","국내·외 자매·우호도시 등 6개국 11개팀 200여 명 참여","339469170","0","339469170","20230607","20230611"
"234","2023","강원","4211000","강원춘천시","2023 춘천코리아오픈국제태권도대회","- 태권도대회 및 부대행사 개최
  · 겨루기, 품새, 격파, 띠별겨루기(국내 및 국외부)등 태권도대회 및 태권무페스트벌 등 부대행사 개최
- 참가실적
  ·G2(랭킹포인트) 참가자: 978명(46개국, 선수 713명, 임원 265명)
  ·일반경기 참가자: 1,681명(30개국, 선수 1,269명, 임원 412명)
  · 국제심판: 35개국 54명","1363161968","321458102","1041703866","20230808","20230814"
"235","2023","강원","4211000","강원춘천시","2023 춘천국제레저대회","o 2023 춘천국제레저대회
  - 국제레저대회 : 13종 / 8개국 4,738명 참가
  - 시민참여 프로그램 : 7종 / 2,853명 참가","1100695991","38800000","1061895991","20230301","20231231"
"236","2023","강원","4211000","강원춘천시","2023 강원․춘천 세계태권도문화축제","국제경기대회, 오픈·서브대회, 부대행사
o 국제경기대회
- 강원·춘천 2023 세계태권도옥타곤다이아몬드게임
- 강원·춘천 2023 세계태권도비치선수권대회
- 강원·춘천 2023 세계태권도시범경연대회
- 강원·춘천 2023 세계장애인태권도오픈챌린지
o 오픈·서브대회
- 세계태권도문화축제 오픈대회
- 세계태권 퍼포먼스대회
- 세계태권 위력격파대회
- 세계태권 줄넘기대회
- 세계태권 호신술대회
o 부대행사
- 홍보부스·푸드트럭
- 버스킹공연
- 수상레저스포츠 페스티벌
- 세계태권도문화컨퍼런스","2590210701","26780900","2563429801","20230818","20230824"
