날짜,보령머드,강경젓갈축제,음성품바축제,강경젓갈축제,지용제,천안흥타령축제,강경젓갈축제,금산인삼축제,서산해미읍성축제,석장리세계구석기축제,한산모시문화제,강경젓갈축제,괴산고추축제,영동난계국악축제
2023-11-13,1.907049767,1.838652635,0.19,1.84,0.02,1.249499095,1.838650668,2.003400948,0.1954522584,0.1451866948,0.006979888516,1.838665669,0.1368174602,0.6687300905
2023-11-20,1.733954028,1.044278571,0.13,1.04,0.01,0.9730792949,1.044275243,1.20064113,0.07119594841,0.09073913425,0.009767476943,1.044283029,0.08236850713,0.5751893948
2023-11-27,1.602706189,0.7664579401,0.14,0.77,0.01,1.139216775,0.7664478447,1.002394074,0.1591402847,0.122848711,0,0.7664558081,0.06281899664,0.6408105365
2023-12-04,1.343049439,0.6519545178,0.17,0.65,0.01,1.023324459,0.6519631276,0.9409697182,0.1018979262,0.1046927241,0.0153499321,0.6519754468,0.02233709891,0.7273640654
2023-12-11,1.016336161,0.2568703954,0.04,0.26,0.00,0.844640988,0.2568766139,0.6533707266,0.03349677573,0.127030708,0.01954223218,0.2568802766,0.03629687594,0.6128837041
2023-12-18,0.9632902693,0.1382137269,0.31,0.14,0.00,1.253681092,0.1382098999,0.3769305269,0.04047357067,0.1996342554,0.0153499321,0.1382076153,0.04467419782,0.2205834007
2023-12-25,0.7929808861,0.08934736739,0.11,0.09,0.00,1.368165809,0.08933153527,0.3057345785,0.0362915737,0.1898626624,0.006979888516,0.08934839564,0,0.07399118525
2024-01-01,0.8502063109,0.1033054292,0.13,0.10,0.00,0.5737903843,0.1033055251,0.3406389532,0.02651998078,0.2219722392,0,0.1033081727,0.01814479882,0
2024-01-08,1.000984922,0.3448245853,0.16,0.34,0.00,0.5430680065,0.3448209502,0.4690772601,0.03210957673,0.1912498614,0.00837004358,0.3448312389,0.03070714249,0.01674736546
2024-01-15,0.9200229063,0.1116644945,0.28,0.11,0.01,0.4760540551,0.1116695191,0.4676900611,0.02651998078,0.1828858675,0.03210457585,0.1116854946,0.08655352892,0.05863397485
2024-01-22,0.9786415086,0.09492007756,0.19,0.09,0.00,0.4355804844,0.09492113122,0.5668135893,0.06840115044,0.1828858675,0.02791955406,0.09493085079,0.07538861861,0.0153499321
2024-01-29,1.236931368,0.08795418984,0.19,0.09,0.00,0.4607132662,0.08794433628,0.6142843549,0.06281155449,0.120053913,0.01395977703,0.08795096228,0.04746178625,0.09353341743
2024-02-05,1.07498105,0.1158703135,0.19,0.12,0.02,0.3978813117,0.115871916,0.4983920389,0.2652406078,0.1102823201,0.01814479882,0.1158705163,0.04746178625,0.02791955406
2024-02-12,1.271839666,0.1158703135,0.28,0.12,0.01,0.5905387721,0.115871916,0.485825648,0.120053913,0.1061003231,0.01814479882,0.1158705163,0.03350200922,0.03070714249
2024-02-19,1.451927578,0.09770643265,0.30,0.10,0.05,0.6575527236,0.0977159292,0.487233247,0.1451866948,0.127030708,0.03908446437,0.09772571752,0.03350200922,0.03210457585
2024-02-26,1.419831922,0.1619240315,0.37,0.16,0.05,0.8055342163,0.1619350827,0.6170587529,0.117259115,0.1395970989,0.0265221207,0.1619421475,0.06142156328,0.02512468734
2024-03-04,2.014561015,0.1549581438,0.52,0.15,0.12,0.7622658477,0.1549582877,0.6128767559,0.2177902422,0.1982266564,0.0795736404,0.154962259,0.0795736404,0.01814479882
2024-03-11,2.351026535,0.2024313258,0.84,0.20,0.19,1.136421977,0.2024290533,0.9367673213,0.3252777643,0.3224829663,0.1507772372,0.2024313236,0.08376594049,0.05025665297
2024-03-18,2.518549563,0.332259701,1.03,0.33,0.20,1.678102784,0.3322545593,1.026119257,0.3085293765,0.3378441552,0.07677877367,0.3322688952,0.08795096228,0.02512468734
2024-03-25,3.028137107,0.2289542718,1.24,0.23,0.27,2.08436849,0.2289490341,1.012165667,0.4118349016,0.6519631276,0.09772571752,0.2289607226,0.1270427049,0.09213598407
2024-04-01,4.045892733,0.2247484528,1.86,0.22,0.43,2.557648147,0.2247670371,0.8013522194,0.7371330659,1.259270688,0.2024313236,0.2247684225,0.1577571257,0.03210457585
2024-04-08,4.253923055,0.2596567505,2.24,0.26,0.42,2.261685161,0.2596714119,1.033096051,0.4676900611,1.907072218,0.2247684225,0.259667865,0.1270427049,0.03070714249
2024-04-15,5.293995807,0.2415191561,3.14,0.24,0.55,2.422233045,0.241515425,0.9325853243,0.3336621582,3.085375364,0.3155142515,0.2415230662,0.1437973487,0.0530515197
2024-04-22,4.036114204,0.2373133371,5.28,0.24,0.69,6.234990282,0.237333428,0.9311981253,0.3364569562,6.025564034,0.2945745859,0.2373307661,0.1870741132,0.07399118525
2024-04-29,5.684926684,0.2512976853,7.25,0.25,0.91,4.776064939,0.2512870179,1.125242785,0.6812779064,29.74115885,0.4914234543,0.2512978215,0.1759019246,0.04327676446
2024-05-06,6.033930801,0.1968323292,8.97,0.20,1.76,4.478694355,0.1968394574,1.069408025,0.2177902422,8.290043993,0.4830461324,0.1968488684,0.2471055214,0.141002482
2024-05-13,6.523961288,0.1144771359,14.74,0.11,12.41,12.06230726,0.1144643171,1.217389518,0.4006761097,4.244135325,0.6757099791,0.1144803613,0.3546059941,0.1507772372
2024-05-20,7.309976286,0.2303474494,75.11,0.23,0.75,9.133297782,0.2303566331,1.087543612,1.040093246,1.400275385,1.100122137,0.2303508776,1.014966041,0.1828890914
2024-05-27,8.916888294,0.2750079899,4.66,0.28,0.30,3.666162944,0.2750122007,1.013552866,0.5109584298,0.6156715539,2.043891859,0.2750250754,0.4202198575,0.2233709891
2024-06-03,9.969552217,0.2526908628,1.52,0.25,0.09,2.631638893,0.2526742169,1.041480445,0.5067764328,0.5961283681,12.46998206,0.2526879765,0.3587910159,0.154962259
2024-06-10,14.12994837,0.2750079899,0.91,0.28,0.06,2.024331333,0.2750122007,1.00798367,0.5779723812,0.4327856864,0.5207404418,0.2750250754,0.2750250754,0.2247684225
2024-06-17,18.13953963,0.2136030325,0.78,0.21,0.01,1.359801815,0.2135878452,1.045662442,0.3322545593,0.487233247,0.191259135,0.2136035122,0.4551265784,0.2010338902
2024-06-24,20.17087135,0.258263573,0.38,0.26,0.02,1.206230726,0.2582638129,1.35280462,0.600310365,0.2610586108,0.1005133059,0.25827771,0.4984033428,0.104705606
2024-07-01,29.79559898,0.2219620977,0.37,0.22,0.03,1.408659779,0.2219722392,1.302559456,0.2205646402,0.1828858675,0.03070714249,0.2219735557,0.6533728801,0.1033081727
2024-07-08,40.04299811,0.2750079899,0.31,0.28,0.01,1.657172399,0.2750122007,1.618065628,0.2875785916,0.118666714,0.04885921961,0.2750250754,0.7106094216,0.1298302934
2024-07-15,87.49370523,0.2429123336,0.31,0.24,0.03,1.542687682,0.242902624,2.284023145,0.2233594382,0.1395970989,0.02372725397,0.2429204996,1.442173065,0.1423999153
2024-07-22,113.3006632,0.2359201595,0.31,0.24,0.01,4.414475201,0.2359258291,5.677927886,0.2498998189,0.127030708,0.01395977703,0.2359406111,2.237945861,0.1130829279
2024-07-29,118.8264259,0.5025953705,0.38,0.50,0.05,2.256095565,0.5025944358,2.289592341,0.3238905653,0.120053913,0.01395977703,0.5025956429,5.428038766,0.104705606
2024-08-05,21.86713072,0.8139048357,0.32,0.81,0.01,2.103911676,0.8139186103,2.640023287,0.5179352247,0.1116695191,0.0376943093,0.8139248726,9.317583461,0.1507772372
2024-08-12,11.20929623,0.9632902693,0.33,0.96,0.02,2.638615688,0.963307702,3.275238027,0.961900103,0.1074875221,0.1214602498,0.9633046765,12.51605369,0.3071369296
2024-08-19,6.152613756,0.9898132153,0.37,0.99,0.02,3.185886092,0.9898276828,4.041706272,1.453335747,0.1116695191,0.06003140822,0.9898340755,16.67922603,0.3895054367
2024-08-26,4.164549401,1.37235874,0.45,1.37,0.04,4.647606233,1.372368206,6.565857643,2.020149336,0.1745014736,0.009767476943,1.372366902,72.78298765,0.6743125457
2024-09-02,3.254305024,1.44496169,0.74,1.44,0.05,6.719428731,1.444951353,9.490685123,3.621486976,0.1758886726,0.01395977703,1.444960654,6.067459148,0.8516191819
2024-09-09,3.28640068,1.750698445,0.36,1.75,0.03,6.568652441,1.750706332,9.312001653,6.590990424,0.1786834705,0.00837004358,1.750707428,1.708828097,0.8669763923
2024-09-16,2.184896684,2.765667715,0.46,2.77,0.03,13.794878,2.765666796,14.52503428,8.295633589,0.2303566331,0.006979888516,2.765673469,1.28022364,1.513369384
2024-09-23,2.86618679,7.671571575,1.26,7.67,0.05,81.45975218,7.671577641,32.24017744,13.95403869,0.3573873411,0.01674736546,7.671574361,1.347234936,2.130445388
2024-09-30,1.961515123,9.926284854,0.95,9.93,0.05,11.32517419,9.926286008,128.1524011,106.1037503,0.4648952632,0,9.926282144,1.181100489,3.185900605
2024-10-07,2.223984515,18.00689861,0.84,18.01,0.08,10.80581097,18.00692415,81.07443726,5.707263065,0.5682007883,0.02233709891,18.00691873,0.8348645382,20.37470944
2024-10-14,2.542286154,61.83056,0.56,61.83,0.06,5.354037321,61.83056,16.08028835,1.756295927,0.4355804844,0.00837004358,61.83056,0.5598321844,0.9186304786
2024-10-21,2.063427374,10.56288813,0.35,10.56,0.06,4.252519719,10.56290835,8.19789726,1.789792703,0.60728716,0.02512468734,10.56290766,0.3532085608,1.04846805
2024-10-28,2.136030325,5.085991772,0.33,5.09,0.01,4.646219034,5.085981515,5.129270284,0.851617783,0.4216064945,0.01954223218,5.085995116,0.4690863554,0.7357413873
2024-11-04,1.599919834,3.473480767,0.36,3.47,0.00,3.057447785,3.473485083,2.345447501,0.4537160713,0.1800910695,0.006979888516,3.473495303,0.2261658558,0.8739562808
2024-11-11,1.457526575,1.421225099,0.15,1.42,0.01,2.284023145,1.42122617,2.025738932,0.2582638129,0.1088951211,0.006979888516,1.421226122,0.4006776253,0.5333100637
2024-11-18,1.330484554,1.065202521,0.21,1.07,0.00,1.32489744,1.065205628,1.446358952,0.2247670371,0.08794433628,0,1.065222694,0.2359406111,0.5249327418
